Series Name,Location,Parameter,Timestamp,Value,Offset
"Depth","FS-Bottom","Depth-sensor",2024-09-23 20:00,2.4522,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-23 20:00,30.2503,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-23 20:00,15.0505,0
"Surface DO","FS-Surface","DO-sensor",2024-09-23 20:00,8.7547,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-23 20:00,1.0494,0
"Surface pH","FS-Surface","pH-sensor",2024-09-23 20:00,8.1514,0
"Depth","FS-Bottom","Depth-sensor",2024-09-23 19:00,2.8535,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-23 19:00,30.5858,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-23 19:00,15.3497,0
"Surface DO","FS-Surface","DO-sensor",2024-09-23 19:00,8.5275,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-23 19:00,0.801,0
"Surface pH","FS-Surface","pH-sensor",2024-09-23 19:00,8.1187,0
"Depth","FS-Bottom","Depth-sensor",2024-09-23 18:00,3.2563,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-23 18:00,31.1364,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-23 18:00,15.805,0
"Surface DO","FS-Surface","DO-sensor",2024-09-23 18:00,8.8043,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-23 18:00,0.7595,0
"Surface pH","FS-Surface","pH-sensor",2024-09-23 18:00,8.1397,0
"Depth","FS-Bottom","Depth-sensor",2024-09-23 17:00,3.5413,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-23 17:00,31.1933,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-23 17:00,14.9966,0
"Surface DO","FS-Surface","DO-sensor",2024-09-23 17:00,9.0289,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-23 17:00,1.0912,0
"Surface pH","FS-Surface","pH-sensor",2024-09-23 17:00,8.1876,0
"Depth","FS-Bottom","Depth-sensor",2024-09-23 16:00,3.6891,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-23 16:00,30.9453,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-23 16:00,15.7284,0
"Surface DO","FS-Surface","DO-sensor",2024-09-23 16:00,8.6712,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-23 16:00,0.7699,0
"Surface pH","FS-Surface","pH-sensor",2024-09-23 16:00,8.123,0
"Depth","FS-Bottom","Depth-sensor",2024-09-23 15:00,3.7407,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-23 15:00,30.9063,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-23 15:00,15.6445,0
"Surface DO","FS-Surface","DO-sensor",2024-09-23 15:00,8.547,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-23 15:00,0.7501,0
"Surface pH","FS-Surface","pH-sensor",2024-09-23 15:00,8.1227,0
"Depth","FS-Bottom","Depth-sensor",2024-09-23 14:00,3.594,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-23 14:00,30.9556,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-23 14:00,14.8226,0
